dataset,categoria,split,etiqueta,tipo_defecto,archivo,mascara,origen
visa,candle,train,normal,,train/good/0992.JPG,,data/datasets/visa/candle/Data/Images/Normal/0992.JPG
visa,candle,train,normal,,train/good/0788.JPG,,data/datasets/visa/candle/Data/Images/Normal/0788.JPG
visa,candle,train,normal,,train/good/0980.JPG,,data/datasets/visa/candle/Data/Images/Normal/0980.JPG
visa,candle,train,normal,,train/good/0498.JPG,,data/datasets/visa/candle/Data/Images/Normal/0498.JPG
visa,candle,train,normal,,train/good/0107.JPG,,data/datasets/visa/candle/Data/Images/Normal/0107.JPG
visa,candle,train,normal,,train/good/0767.JPG,,data/datasets/visa/candle/Data/Images/Normal/0767.JPG
visa,candle,train,normal,,train/good/0839.JPG,,data/datasets/visa/candle/Data/Images/Normal/0839.JPG
visa,candle,train,normal,,train/good/0931.JPG,,data/datasets/visa/candle/Data/Images/Normal/0931.JPG
visa,candle,train,normal,,train/good/0300.JPG,,data/datasets/visa/candle/Data/Images/Normal/0300.JPG
visa,candle,train,normal,,train/good/0386.JPG,,data/datasets/visa/candle/Data/Images/Normal/0386.JPG
visa,candle,train,normal,,train/good/0490.JPG,,data/datasets/visa/candle/Data/Images/Normal/0490.JPG
visa,candle,train,normal,,train/good/0918.JPG,,data/datasets/visa/candle/Data/Images/Normal/0918.JPG
visa,candle,train,normal,,train/good/0049.JPG,,data/datasets/visa/candle/Data/Images/Normal/0049.JPG
visa,candle,train,normal,,train/good/0216.JPG,,data/datasets/visa/candle/Data/Images/Normal/0216.JPG
visa,candle,train,normal,,train/good/0887.JPG,,data/datasets/visa/candle/Data/Images/Normal/0887.JPG
visa,candle,train,normal,,train/good/0073.JPG,,data/datasets/visa/candle/Data/Images/Normal/0073.JPG
visa,candle,train,normal,,train/good/0125.JPG,,data/datasets/visa/candle/Data/Images/Normal/0125.JPG
visa,candle,train,normal,,train/good/0565.JPG,,data/datasets/visa/candle/Data/Images/Normal/0565.JPG
visa,candle,train,normal,,train/good/0262.JPG,,data/datasets/visa/candle/Data/Images/Normal/0262.JPG
visa,candle,train,normal,,train/good/0717.JPG,,data/datasets/visa/candle/Data/Images/Normal/0717.JPG
visa,candle,train,normal,,train/good/0596.JPG,,data/datasets/visa/candle/Data/Images/Normal/0596.JPG
visa,candle,train,normal,,train/good/0669.JPG,,data/datasets/visa/candle/Data/Images/Normal/0669.JPG
visa,candle,train,normal,,train/good/0309.JPG,,data/datasets/visa/candle/Data/Images/Normal/0309.JPG
visa,candle,train,normal,,train/good/0803.JPG,,data/datasets/visa/candle/Data/Images/Normal/0803.JPG
visa,candle,train,normal,,train/good/0877.JPG,,data/datasets/visa/candle/Data/Images/Normal/0877.JPG
visa,candle,train,normal,,train/good/0848.JPG,,data/datasets/visa/candle/Data/Images/Normal/0848.JPG
visa,candle,train,normal,,train/good/0580.JPG,,data/datasets/visa/candle/Data/Images/Normal/0580.JPG
visa,candle,train,normal,,train/good/0864.JPG,,data/datasets/visa/candle/Data/Images/Normal/0864.JPG
visa,candle,train,normal,,train/good/0447.JPG,,data/datasets/visa/candle/Data/Images/Normal/0447.JPG
visa,candle,train,normal,,train/good/0484.JPG,,data/datasets/visa/candle/Data/Images/Normal/0484.JPG
visa,candle,train,normal,,train/good/0418.JPG,,data/datasets/visa/candle/Data/Images/Normal/0418.JPG
visa,candle,train,normal,,train/good/0147.JPG,,data/datasets/visa/candle/Data/Images/Normal/0147.JPG
visa,candle,train,normal,,train/good/0556.JPG,,data/datasets/visa/candle/Data/Images/Normal/0556.JPG
visa,candle,train,normal,,train/good/0323.JPG,,data/datasets/visa/candle/Data/Images/Normal/0323.JPG
visa,candle,train,normal,,train/good/0037.JPG,,data/datasets/visa/candle/Data/Images/Normal/0037.JPG
visa,candle,train,normal,,train/good/0586.JPG,,data/datasets/visa/candle/Data/Images/Normal/0586.JPG
visa,candle,train,normal,,train/good/0438.JPG,,data/datasets/visa/candle/Data/Images/Normal/0438.JPG
visa,candle,train,normal,,train/good/0409.JPG,,data/datasets/visa/candle/Data/Images/Normal/0409.JPG
visa,candle,train,normal,,train/good/0052.JPG,,data/datasets/visa/candle/Data/Images/Normal/0052.JPG
visa,candle,train,normal,,train/good/0599.JPG,,data/datasets/visa/candle/Data/Images/Normal/0599.JPG
visa,candle,train,normal,,train/good/0687.JPG,,data/datasets/visa/candle/Data/Images/Normal/0687.JPG
visa,candle,train,normal,,train/good/0879.JPG,,data/datasets/visa/candle/Data/Images/Normal/0879.JPG
visa,candle,train,normal,,train/good/0716.JPG,,data/datasets/visa/candle/Data/Images/Normal/0716.JPG
visa,candle,train,normal,,train/good/0243.JPG,,data/datasets/visa/candle/Data/Images/Normal/0243.JPG
visa,candle,train,normal,,train/good/0131.JPG,,data/datasets/visa/candle/Data/Images/Normal/0131.JPG
visa,candle,train,normal,,train/good/0562.JPG,,data/datasets/visa/candle/Data/Images/Normal/0562.JPG
visa,candle,train,normal,,train/good/0219.JPG,,data/datasets/visa/candle/Data/Images/Normal/0219.JPG
visa,candle,train,normal,,train/good/0095.JPG,,data/datasets/visa/candle/Data/Images/Normal/0095.JPG
visa,candle,train,normal,,train/good/0808.JPG,,data/datasets/visa/candle/Data/Images/Normal/0808.JPG
visa,candle,train,normal,,train/good/0082.JPG,,data/datasets/visa/candle/Data/Images/Normal/0082.JPG
visa,candle,train,normal,,train/good/0696.JPG,,data/datasets/visa/candle/Data/Images/Normal/0696.JPG
visa,candle,train,normal,,train/good/0306.JPG,,data/datasets/visa/candle/Data/Images/Normal/0306.JPG
visa,candle,train,normal,,train/good/0956.JPG,,data/datasets/visa/candle/Data/Images/Normal/0956.JPG
visa,candle,train,normal,,train/good/0144.JPG,,data/datasets/visa/candle/Data/Images/Normal/0144.JPG
visa,candle,train,normal,,train/good/0999.JPG,,data/datasets/visa/candle/Data/Images/Normal/0999.JPG
visa,candle,train,normal,,train/good/0415.JPG,,data/datasets/visa/candle/Data/Images/Normal/0415.JPG
visa,candle,train,normal,,train/good/0548.JPG,,data/datasets/visa/candle/Data/Images/Normal/0548.JPG
visa,candle,train,normal,,train/good/0004.JPG,,data/datasets/visa/candle/Data/Images/Normal/0004.JPG
visa,candle,train,normal,,train/good/0704.JPG,,data/datasets/visa/candle/Data/Images/Normal/0704.JPG
visa,candle,train,normal,,train/good/0707.JPG,,data/datasets/visa/candle/Data/Images/Normal/0707.JPG
visa,candle,train,normal,,train/good/0143.JPG,,data/datasets/visa/candle/Data/Images/Normal/0143.JPG
visa,candle,train,normal,,train/good/0269.JPG,,data/datasets/visa/candle/Data/Images/Normal/0269.JPG
visa,candle,train,normal,,train/good/0926.JPG,,data/datasets/visa/candle/Data/Images/Normal/0926.JPG
visa,candle,train,normal,,train/good/0479.JPG,,data/datasets/visa/candle/Data/Images/Normal/0479.JPG
visa,candle,train,normal,,train/good/0284.JPG,,data/datasets/visa/candle/Data/Images/Normal/0284.JPG
visa,candle,train,normal,,train/good/0889.JPG,,data/datasets/visa/candle/Data/Images/Normal/0889.JPG
visa,candle,train,normal,,train/good/0951.JPG,,data/datasets/visa/candle/Data/Images/Normal/0951.JPG
visa,candle,train,normal,,train/good/0294.JPG,,data/datasets/visa/candle/Data/Images/Normal/0294.JPG
visa,candle,train,normal,,train/good/0950.JPG,,data/datasets/visa/candle/Data/Images/Normal/0950.JPG
visa,candle,train,normal,,train/good/0013.JPG,,data/datasets/visa/candle/Data/Images/Normal/0013.JPG
visa,candle,train,normal,,train/good/0705.JPG,,data/datasets/visa/candle/Data/Images/Normal/0705.JPG
visa,candle,train,normal,,train/good/0515.JPG,,data/datasets/visa/candle/Data/Images/Normal/0515.JPG
visa,candle,train,normal,,train/good/0751.JPG,,data/datasets/visa/candle/Data/Images/Normal/0751.JPG
visa,candle,train,normal,,train/good/0356.JPG,,data/datasets/visa/candle/Data/Images/Normal/0356.JPG
visa,candle,train,normal,,train/good/0121.JPG,,data/datasets/visa/candle/Data/Images/Normal/0121.JPG
visa,candle,train,normal,,train/good/0621.JPG,,data/datasets/visa/candle/Data/Images/Normal/0621.JPG
visa,candle,train,normal,,train/good/0909.JPG,,data/datasets/visa/candle/Data/Images/Normal/0909.JPG
visa,candle,train,normal,,train/good/0895.JPG,,data/datasets/visa/candle/Data/Images/Normal/0895.JPG
visa,candle,train,normal,,train/good/0983.JPG,,data/datasets/visa/candle/Data/Images/Normal/0983.JPG
visa,candle,train,normal,,train/good/0472.JPG,,data/datasets/visa/candle/Data/Images/Normal/0472.JPG
visa,candle,train,normal,,train/good/0477.JPG,,data/datasets/visa/candle/Data/Images/Normal/0477.JPG
visa,candle,train,normal,,train/good/0863.JPG,,data/datasets/visa/candle/Data/Images/Normal/0863.JPG
visa,candle,train,normal,,train/good/0955.JPG,,data/datasets/visa/candle/Data/Images/Normal/0955.JPG
visa,candle,train,normal,,train/good/0295.JPG,,data/datasets/visa/candle/Data/Images/Normal/0295.JPG
visa,candle,train,normal,,train/good/0729.JPG,,data/datasets/visa/candle/Data/Images/Normal/0729.JPG
visa,candle,train,normal,,train/good/0378.JPG,,data/datasets/visa/candle/Data/Images/Normal/0378.JPG
visa,candle,train,normal,,train/good/0641.JPG,,data/datasets/visa/candle/Data/Images/Normal/0641.JPG
visa,candle,train,normal,,train/good/0753.JPG,,data/datasets/visa/candle/Data/Images/Normal/0753.JPG
visa,candle,train,normal,,train/good/0058.JPG,,data/datasets/visa/candle/Data/Images/Normal/0058.JPG
visa,candle,train,normal,,train/good/0798.JPG,,data/datasets/visa/candle/Data/Images/Normal/0798.JPG
visa,candle,train,normal,,train/good/0371.JPG,,data/datasets/visa/candle/Data/Images/Normal/0371.JPG
visa,candle,train,normal,,train/good/0271.JPG,,data/datasets/visa/candle/Data/Images/Normal/0271.JPG
visa,candle,train,normal,,train/good/0974.JPG,,data/datasets/visa/candle/Data/Images/Normal/0974.JPG
visa,candle,train,normal,,train/good/0169.JPG,,data/datasets/visa/candle/Data/Images/Normal/0169.JPG
visa,candle,train,normal,,train/good/0239.JPG,,data/datasets/visa/candle/Data/Images/Normal/0239.JPG
visa,candle,train,normal,,train/good/0207.JPG,,data/datasets/visa/candle/Data/Images/Normal/0207.JPG
visa,candle,train,normal,,train/good/0358.JPG,,data/datasets/visa/candle/Data/Images/Normal/0358.JPG
visa,candle,train,normal,,train/good/0874.JPG,,data/datasets/visa/candle/Data/Images/Normal/0874.JPG
visa,candle,train,normal,,train/good/0600.JPG,,data/datasets/visa/candle/Data/Images/Normal/0600.JPG
visa,candle,train,normal,,train/good/0509.JPG,,data/datasets/visa/candle/Data/Images/Normal/0509.JPG
visa,candle,train,normal,,train/good/0434.JPG,,data/datasets/visa/candle/Data/Images/Normal/0434.JPG
visa,candle,train,normal,,train/good/0585.JPG,,data/datasets/visa/candle/Data/Images/Normal/0585.JPG
visa,candle,train,normal,,train/good/0034.JPG,,data/datasets/visa/candle/Data/Images/Normal/0034.JPG
visa,candle,train,normal,,train/good/0634.JPG,,data/datasets/visa/candle/Data/Images/Normal/0634.JPG
visa,candle,train,normal,,train/good/0433.JPG,,data/datasets/visa/candle/Data/Images/Normal/0433.JPG
visa,candle,train,normal,,train/good/0311.JPG,,data/datasets/visa/candle/Data/Images/Normal/0311.JPG
visa,candle,train,normal,,train/good/0701.JPG,,data/datasets/visa/candle/Data/Images/Normal/0701.JPG
visa,candle,train,normal,,train/good/0475.JPG,,data/datasets/visa/candle/Data/Images/Normal/0475.JPG
visa,candle,train,normal,,train/good/0331.JPG,,data/datasets/visa/candle/Data/Images/Normal/0331.JPG
visa,candle,train,normal,,train/good/0473.JPG,,data/datasets/visa/candle/Data/Images/Normal/0473.JPG
visa,candle,train,normal,,train/good/0615.JPG,,data/datasets/visa/candle/Data/Images/Normal/0615.JPG
visa,candle,train,normal,,train/good/0007.JPG,,data/datasets/visa/candle/Data/Images/Normal/0007.JPG
visa,candle,train,normal,,train/good/0421.JPG,,data/datasets/visa/candle/Data/Images/Normal/0421.JPG
visa,candle,train,normal,,train/good/0266.JPG,,data/datasets/visa/candle/Data/Images/Normal/0266.JPG
visa,candle,train,normal,,train/good/0056.JPG,,data/datasets/visa/candle/Data/Images/Normal/0056.JPG
visa,candle,train,normal,,train/good/0384.JPG,,data/datasets/visa/candle/Data/Images/Normal/0384.JPG
visa,candle,train,normal,,train/good/0183.JPG,,data/datasets/visa/candle/Data/Images/Normal/0183.JPG
visa,candle,train,normal,,train/good/0391.JPG,,data/datasets/visa/candle/Data/Images/Normal/0391.JPG
visa,candle,train,normal,,train/good/0871.JPG,,data/datasets/visa/candle/Data/Images/Normal/0871.JPG
visa,candle,train,normal,,train/good/0200.JPG,,data/datasets/visa/candle/Data/Images/Normal/0200.JPG
visa,candle,train,normal,,train/good/0100.JPG,,data/datasets/visa/candle/Data/Images/Normal/0100.JPG
visa,candle,train,normal,,train/good/0059.JPG,,data/datasets/visa/candle/Data/Images/Normal/0059.JPG
visa,candle,train,normal,,train/good/0494.JPG,,data/datasets/visa/candle/Data/Images/Normal/0494.JPG
visa,candle,train,normal,,train/good/0894.JPG,,data/datasets/visa/candle/Data/Images/Normal/0894.JPG
visa,candle,train,normal,,train/good/0146.JPG,,data/datasets/visa/candle/Data/Images/Normal/0146.JPG
visa,candle,train,normal,,train/good/0685.JPG,,data/datasets/visa/candle/Data/Images/Normal/0685.JPG
visa,candle,train,normal,,train/good/0396.JPG,,data/datasets/visa/candle/Data/Images/Normal/0396.JPG
visa,candle,train,normal,,train/good/0893.JPG,,data/datasets/visa/candle/Data/Images/Normal/0893.JPG
visa,candle,train,normal,,train/good/0316.JPG,,data/datasets/visa/candle/Data/Images/Normal/0316.JPG
visa,candle,train,normal,,train/good/0176.JPG,,data/datasets/visa/candle/Data/Images/Normal/0176.JPG
visa,candle,train,normal,,train/good/0180.JPG,,data/datasets/visa/candle/Data/Images/Normal/0180.JPG
visa,candle,train,normal,,train/good/0834.JPG,,data/datasets/visa/candle/Data/Images/Normal/0834.JPG
visa,candle,train,normal,,train/good/0766.JPG,,data/datasets/visa/candle/Data/Images/Normal/0766.JPG
visa,candle,train,normal,,train/good/0019.JPG,,data/datasets/visa/candle/Data/Images/Normal/0019.JPG
visa,candle,train,normal,,train/good/0806.JPG,,data/datasets/visa/candle/Data/Images/Normal/0806.JPG
visa,candle,train,normal,,train/good/0068.JPG,,data/datasets/visa/candle/Data/Images/Normal/0068.JPG
visa,candle,train,normal,,train/good/0795.JPG,,data/datasets/visa/candle/Data/Images/Normal/0795.JPG
visa,candle,train,normal,,train/good/0453.JPG,,data/datasets/visa/candle/Data/Images/Normal/0453.JPG
visa,candle,train,normal,,train/good/0231.JPG,,data/datasets/visa/candle/Data/Images/Normal/0231.JPG
visa,candle,train,normal,,train/good/0616.JPG,,data/datasets/visa/candle/Data/Images/Normal/0616.JPG
visa,candle,train,normal,,train/good/0053.JPG,,data/datasets/visa/candle/Data/Images/Normal/0053.JPG
visa,candle,train,normal,,train/good/0246.JPG,,data/datasets/visa/candle/Data/Images/Normal/0246.JPG
visa,candle,train,normal,,train/good/0913.JPG,,data/datasets/visa/candle/Data/Images/Normal/0913.JPG
visa,candle,train,normal,,train/good/0709.JPG,,data/datasets/visa/candle/Data/Images/Normal/0709.JPG
visa,candle,train,normal,,train/good/0814.JPG,,data/datasets/visa/candle/Data/Images/Normal/0814.JPG
visa,candle,train,normal,,train/good/0023.JPG,,data/datasets/visa/candle/Data/Images/Normal/0023.JPG
visa,candle,train,normal,,train/good/0336.JPG,,data/datasets/visa/candle/Data/Images/Normal/0336.JPG
visa,candle,train,normal,,train/good/0570.JPG,,data/datasets/visa/candle/Data/Images/Normal/0570.JPG
visa,candle,train,normal,,train/good/0811.JPG,,data/datasets/visa/candle/Data/Images/Normal/0811.JPG
visa,candle,train,normal,,train/good/0481.JPG,,data/datasets/visa/candle/Data/Images/Normal/0481.JPG
visa,candle,train,normal,,train/good/0113.JPG,,data/datasets/visa/candle/Data/Images/Normal/0113.JPG
visa,candle,train,normal,,train/good/0168.JPG,,data/datasets/visa/candle/Data/Images/Normal/0168.JPG
visa,candle,train,normal,,train/good/0762.JPG,,data/datasets/visa/candle/Data/Images/Normal/0762.JPG
visa,candle,train,normal,,train/good/0362.JPG,,data/datasets/visa/candle/Data/Images/Normal/0362.JPG
visa,candle,train,normal,,train/good/0697.JPG,,data/datasets/visa/candle/Data/Images/Normal/0697.JPG
visa,candle,train,normal,,train/good/0730.JPG,,data/datasets/visa/candle/Data/Images/Normal/0730.JPG
visa,candle,train,normal,,train/good/0543.JPG,,data/datasets/visa/candle/Data/Images/Normal/0543.JPG
visa,candle,train,normal,,train/good/0025.JPG,,data/datasets/visa/candle/Data/Images/Normal/0025.JPG
visa,candle,train,normal,,train/good/0289.JPG,,data/datasets/visa/candle/Data/Images/Normal/0289.JPG
visa,candle,train,normal,,train/good/0197.JPG,,data/datasets/visa/candle/Data/Images/Normal/0197.JPG
visa,candle,train,normal,,train/good/0011.JPG,,data/datasets/visa/candle/Data/Images/Normal/0011.JPG
visa,candle,train,normal,,train/good/0988.JPG,,data/datasets/visa/candle/Data/Images/Normal/0988.JPG
visa,candle,train,normal,,train/good/0628.JPG,,data/datasets/visa/candle/Data/Images/Normal/0628.JPG
visa,candle,train,normal,,train/good/0233.JPG,,data/datasets/visa/candle/Data/Images/Normal/0233.JPG
visa,candle,train,normal,,train/good/0734.JPG,,data/datasets/visa/candle/Data/Images/Normal/0734.JPG
visa,candle,train,normal,,train/good/0655.JPG,,data/datasets/visa/candle/Data/Images/Normal/0655.JPG
visa,candle,train,normal,,train/good/0242.JPG,,data/datasets/visa/candle/Data/Images/Normal/0242.JPG
visa,candle,train,normal,,train/good/0276.JPG,,data/datasets/visa/candle/Data/Images/Normal/0276.JPG
visa,candle,train,normal,,train/good/0077.JPG,,data/datasets/visa/candle/Data/Images/Normal/0077.JPG
visa,candle,train,normal,,train/good/0916.JPG,,data/datasets/visa/candle/Data/Images/Normal/0916.JPG
visa,candle,train,normal,,train/good/0698.JPG,,data/datasets/visa/candle/Data/Images/Normal/0698.JPG
visa,candle,train,normal,,train/good/0444.JPG,,data/datasets/visa/candle/Data/Images/Normal/0444.JPG
visa,candle,train,normal,,train/good/0594.JPG,,data/datasets/visa/candle/Data/Images/Normal/0594.JPG
visa,candle,train,normal,,train/good/0067.JPG,,data/datasets/visa/candle/Data/Images/Normal/0067.JPG
visa,candle,train,normal,,train/good/0089.JPG,,data/datasets/visa/candle/Data/Images/Normal/0089.JPG
visa,candle,train,normal,,train/good/0393.JPG,,data/datasets/visa/candle/Data/Images/Normal/0393.JPG
visa,candle,train,normal,,train/good/0154.JPG,,data/datasets/visa/candle/Data/Images/Normal/0154.JPG
visa,candle,train,normal,,train/good/0673.JPG,,data/datasets/visa/candle/Data/Images/Normal/0673.JPG
visa,candle,train,normal,,train/good/0417.JPG,,data/datasets/visa/candle/Data/Images/Normal/0417.JPG
visa,candle,train,normal,,train/good/0299.JPG,,data/datasets/visa/candle/Data/Images/Normal/0299.JPG
